Date,Cumulative_energy_use_lower_bound,Cumulative_energy_use_estimate_bound,Cumulative_energy_use_upper_bound,Cumulative_renewable_energy_purchases,Data_storage_capacity_added_per_day,Data_storage_capacity,Energy_consumption_rate_lower_bound,Energy_consumption_rate_estimate_bound,Energy_consumption_rate_upper_bound,Energy_intensity_lower_bound,Energy_intensity_estimate_bound,Energy_intensity_upper_bound,Energy_used_to_seal_data_lower_bound,Energy_used_to_seal_data_estimate_bound,Energy_used_to_seal_data_upper_bound,Energy_used_to_store_data_lower_bound,Energy_used_to_store_data_estimate_bound,Energy_used_to_store_data_upper_bound,FIL_Open,FIL_High,FIL_Low,FIL_Close,FIL_AdjClose,FIL_Volume
2020-11-12,9555941.86225369,68495431.48996767,144991751.63369656,47623508.267997146,18540768,1089341169,7126.589914378896,50001.3496985122,107937.88849594333,7.024537281180456,49.285331313630294,106.39221996790504,4984.12925376,28339.00766496,46452.0401472,1055.3537245272,3508.9857735828,9474.3269491437,30.100023,30.333082,28.932777,29.517569,29.517569,127621327
2020-11-13,9726263.428675786,69688480.700733,147571072.99799183,48219657.86410074,18381056,1107582523,7096.781278198832,49710.34085522993,107471.80909679765,6.879948641246541,48.19150803949288,104.18815206257574,4941.19547392,28094.89266432,46051.8977024,1073.0259482824,3567.7448230876,9632.9774772879,29.517166,29.965973,29.204842,29.223934,29.223934,106895368
2020-11-14,9888983.180450702,70822480.19619417,150034238.67699867,48815807.46020432,17318080,1125461478,6780.036147673952,47249.93853333775,102631.98392709614,6.468465178325155,45.07860657730478,97.915615751194,4655.4462656,26470.1657376,43388.717632,1090.3470798864,3625.3365129336,9788.4761126094,29.225233,29.49954,28.613991,29.353889,29.353889,113754591
2020-11-15,10051459.96349412,71953160.3285517,152493436.29657304,49411957.05630791,17224224,1142648464,6769.912198571776,47111.63195654138,102466.64768040608,6.3616572388043835,44.27059697043747,96.28746604565917,4630.21589568,26326.70965728,43153.5708096,1106.9978319232,3680.6992322368,9937.9564859472,29.353779,29.353779,27.594658,27.825686,27.825686,120001960
2020-11-16,10220417.084338034,73131320.91240615,155051143.5565329,50008106.6524115,18010880,1160565899,7039.928385370416,49089.98226511032,106571.21969256931,6.513258361158349,45.41747016941017,98.59843022891033,4841.6847616,27529.0897536,45124.458752,1124.3562429512,3738.4148738588,10093.7897933727,27.824514,28.084909,27.291561,27.535135,27.535135,124016435
2020-11-17,10389980.777904242,74312533.74272874,157617823.15618113,50604256.248515084,18026304,1178394433,7065.202290205072,49217.15916526157,106945.06725140064,6.437745275748236,44.84620834440609,97.44733033571757,4845.83104128,27552.66487488,45163.1020416,1141.6285266904,3795.8441475796,10248.8499021309,27.572989,29.915535,27.337812,29.247807,29.247807,156328455
2020-11-18,10557614.45102662,75477605.59060438,160154807.07237357,51200405.84461867,17708384,1196264057,6984.783918255888,48544.61897243479,105707.74562713396,6.269397279595724,43.57264386222977,94.88108159435139,4760.36778688,27066.73369248,44366.5852736,1158.9406184216,3853.4057804084,10404.2673829461,29.248293,29.745277,28.063452,28.882557,28.882557,131936788
2020-11-19,10725092.521757929,76639977.97559878,162689147.40461743,51796555.44072226,17624288,1213927208,6978.300259539072,48432.14154877827,105597.59590438312,6.172439994521612,42.8391551520537,93.4030924499941,4737.76110016,26938.19547936,44155.8911552,1176.0526791104,3910.3023224096,10557.8891061384,28.88295,29.208202,28.4557,28.700035,28.700035,96975839
2020-11-20,10887277.893340023,77760814.11755224,165142539.78502902,52392705.03682585,16866496,1231287682,6757.769094029088,46701.466525134085,102224.76104966308,5.893098273676728,40.72591530252344,89.14488709018808,4534.05145472,25779.93314112,42257.3190784,1192.8715063216,3966.2238812584,10708.8783566586,28.699911,29.786249,28.696938,29.099771,29.099771,124609578
2020-11-21,11063408.558205578,78985635.04986714,167808241.81869006,52988854.63292944,18635008,1248846699,7338.827728410416,51034.16199338872,111071.00483613652,6.30982672047338,43.87849543820805,95.49737643680639,5009.46285056,28483.05067776,46688.1490432,1209.8826819912,4022.7849868188,10861.5943952127,29.099491,30.835499,28.852736,29.902411,29.902411,172080145
2020-11-22,11228359.572689423,80124329.89050525,170303246.5503077,53585004.22903302,17101664,1266836356,6873.004846243904,47445.57842112271,103958.61011155289,5.825403356174891,40.21379846998276,88.11296511424372,4597.26931648,26139.38037408,42846.5089856,1227.3110616928,4080.7332699472,11018.0558390388,29.894608,30.138031,28.722635,29.709885,29.709885,131925461
2020-11-23,11390598.47204396,81241025.55177343,172756643.91159752,54181153.82513661,16683456,1284027671,6759.998926510064,46528.94692404797,102224.9677339994,5.652910557555233,38.90887826437383,85.48353418860681,4484.84664192,25500.16199232,41798.7306624,1243.9660076648,4136.1099338252,11167.5738629883,29.708654,30.164923,28.9429,29.206049,29.206049,113525150
2020-11-24,11501354.436263492,81967100.28354202,174425039.90986657,54777303.4212402,9872992,1297315436,4614.858346527424,30253.090766552625,69516.545897763,3.819554042908945,25.03940673169927,57.5363714322164,2654.05770944,15090.57208224,24735.7941568,1256.8391943968,4178.9124824432,11283.1415415228,29.211061,31.436884,27.716904,30.162628,30.162628,196683760
2020-11-25,11666653.315080907,83104699.24086656,176924682.36669552,55373453.01734378,16991488,1310086363,6887.498897708592,47399.91687369329,104151.8481490314,5.644968025076384,38.84879244514952,85.36246049338658,4567.65180416,25970.97966336,42570.4740352,1269.2116684744,4220.0501924956,11394.2141249199,30.163019,39.666031,29.805246,30.973227,30.973227,377442086
2020-11-26,11855887.468666416,84421744.19222201,179788899.62611613,55969602.613447376,20067456,1328973039,7884.810270481776,54876.82610810848,119342.47924577475,6.370520931027733,44.33765142819516,96.42258163676738,5394.53352192,30672.50447232,50277.0042624,1287.5090801832,4280.8879532268,11558.4772120947,30.971373,31.980043,29.04538,29.928549,29.928549,270925520
2020-11-27,12035601.008974144,85665067.6444912,182507683.56541023,56565752.20955096,18745920,1348659717,7488.114502910928,51805.10006579663,113282.75142060172,5.961697842181812,41.24487588380382,90.19059930748675,5039.2782144,28652.5763424,46966.027968,1306.5815338296,4344.3026804004,11729.6981566641,29.937834,30.967293,29.460123,29.921663,29.921663,137123750
2020-11-28,12206579.365730165,86840771.36070582,185093035.66539133,57161901.805654556,17534240,1366491379,7124.145268834736,48987.61389325064,107723.08580749304,5.597907789947045,38.492778442290245,84.64508771836611,4713.5543968,26800.5598128,43930.284896,1323.8568479752,4401.7420300348,11884.7854705767,29.922813,30.332893,29.760607,29.986433,29.986433,110505099
2020-11-29,12388663.33220977,88098898.06693876,187847395.64021608,57758051.401758134,18926432,1384969238,7586.882744656992,52421.901892722395,114765.08707486278,5.88197419351066,40.641760850316295,88.9753147912748,5087.80345024,28928.48351904,47418.2827328,1341.7581977744,4461.2629094456,12045.4929536574,29.988445,30.157219,29.827217,30.012173,30.012173,97053742
2020-11-30,12566373.616342174,89322341.96778835,190534799.3245412,58354200.99786173,18285216,1403479034,7404.644258845856,50976.78649923005,111975.23865179982,5.6649768467893455,39.0001605947338,85.66746925328052,4915.43176512,27948.40409952,45811.7801664,1359.6904881392,4520.8866643208,12206.4782024082,30.016815,30.808462,30.016815,30.37175,30.37175,143409253
2020-12-01,12746159.351534352,90559920.88977817,193253561.41499293,58950282.910468355,18492352,1421649836,7491.121942393024,51565.74522966622,113281.8398715246,5.657884757939442,38.94650844163366,85.55935947769261,4971.11406464,28265.00526144,46330.7387008,1377.2943611168,4579.4184517232,12364.5151186428,30.372337,31.737398,30.026766,30.226955,30.226955,178485785
2020-12-02,12925013.163235972,91788825.35536519,195957827.61456904,59546364.823074974,18302016,1440496644,7452.291285996096,51204.309990721296,112677.84353214412,5.554915293787213,38.16753717206058,83.9897223936823,4919.94794112,27974.08239552,45853.8708864,1395.5531487072,4640.1277896528,12528.4314618612,30.25808,31.136389,30.203869,30.605064,30.605064,136396725
2020-12-03,13099544.032600032,92983496.46824856,198595922.6994137,60142446.7356816,17670208,1458245323,7272.166992509232,49777.92177024593,109920.71080989084,5.354675052141043,36.65270560001184,80.9373173764595,4750.10531456,27008.38282176,44270.9391232,1412.7480689224,4697.2998344476,12682.7970477279,30.605539,30.831814,30.354656,30.502073,30.502073,116439920
2020-12-04,13301043.05712228,94380480.0230386,201644811.4282892,60738528.648288235,21141312,1478033809,8395.849442279055,58207.59874335956,127037.1288064043,6.099302085844301,42.28586170680416,92.2881990721171,5683.20749184,32313.86115264,52967.4430848,1431.9191541592,4761.0425055508,12854.9034470157,30.503321,30.543692,29.011465,29.122169,29.122169,140952119
2020-12-05,13477882.962436572,95589272.6295636,204317507.9501789,61334610.560894854,17833568,1497076549,7368.377262308816,50366.31695714012,111362.43811405815,5.284789777006649,36.12401855726467,79.87200621474429,4794.01974976,27258.07368096,44680.2212672,1450.3677606712,4822.3829796388,13020.5238696177,29.103203,30.147144,29.029507,29.878197,29.878197,111381414
2020-12-06,13660458.080193875,96839888.5354082,207077351.9500264,61930692.47350148,18521504,1515228049,7607.346294198416,52108.95282220052,114993.58623208366,5.390822781510064,36.92616572598804,81.48834303234231,4978.95070528,28309.56321888,46403.7761216,1467.9529338712,4880.8525914388,13178.3929105677,29.880463,30.064278,29.12097,29.360336,29.360336,111233423
2020-12-07,13843713.155744096,98094052.75082964,209847276.41351417,62526774.3861081,18544096,1533742375,7635.6779295516,52256.79900180791,115413.60565562088,5.345582727055629,36.583921518503125,80.79871657134274,4985.02388672,28344.09441312,46460.3781184,1485.8896129,4940.49093835,13339.4175580875,29.362078,32.478149,29.351929,30.49172,30.49172,232541218
2020-12-08,14025928.732012654,99338758.97578292,212601070.52387273,63122856.298714735,18340896,1552237708,7592.364913991872,51862.71654018347,114741.5066624436,5.251927400814847,35.87541236013548,79.37106154377763,4930.39966272,28033.50930912,45951.2808384,1503.8078915104,5000.0681050096,13500.2770177884,30.49958,30.893652,29.8335,29.977901,29.977901,180953602
2020-12-09,14211339.717587164,100606051.22559357,215403291.63095576,63718938.21132136,18694240,1570659590,7725.50791695856,52803.80008404956,116759.29983784653,5.281348686179368,36.09798646209439,79.81955120959864,5025.3855968,28573.5850128,46836.548896,1521.655010792,5059.408671308,13660.497652107,29.980169,31.341852,29.782593,30.498098,30.498098,251786320
2020-12-10,14404619.940654999,101931207.75569464,218325172.51133585,64315020.123927996,19658176,1590008757,8053.395400199888,55214.80951166639,121745.12821342627,5.438503044926209,37.28687028663278,82.21516734136966,5284.51087232,30046.93227072,49251.5941504,1540.4004837816,5121.7362080484,13828.7831622561,30.506599,32.312885,30.494238,30.606852,30.606852,345738743
2020-12-11,14589986.07385228,103194836.4933928,221126116.7986944,64911102.03653461,18549344,1609229824,7723.638678934016,52651.15408441562,116706.09834133912,5.153517390338623,35.130933679678975,77.87092746856328,4986.43465408,28352.11582368,46473.5264576,1559.0218534912,5183.6511090688,13995.9545482752,30.598253,30.707474,30.004892,30.012934,30.012934,296349090
2020-12-12,14777321.374669848,104471774.22404596,223956795.40421787,65507183.94914124,18741600,1627655644,7805.687845890496,53205.695008550894,117945.02916004312,5.1493038691058,35.099058093930054,77.80669775506759,5038.116912,28645.973352,46955.20464,1576.8727879072,5243.0043604528,14156.2094325612,30.012505,30.32674,29.996895,30.068363,30.068363,185606985
2020-12-13,14963459.493696546,105738043.67580512,226768936.86738276,66103265.86174786,18516960,1646352842,7755.804668224928,52761.183912585126,117172.64718248232,5.058291053168753,34.410539712664225,76.41932439937261,4977.7291872,28302.6178512,46392.391584,1594.9866333296,5303.2317746504,14318.8245727266,30.074339,30.357189,30.011465,30.087234,30.087234,201700286
2020-12-14,15147484.924957208,106986765.6184413,229548593.70465732,66699347.77435449,18174016,1664508157,7667.775090673488,52030.038500031995,115819.11950693288,4.946332511052703,33.563565433350156,74.71266037986022,4885.53898112,27778.43823552,45533.1796864,1612.5755025016,5361.7136753284,14476.7267938761,30.087736,30.187302,29.164658,29.442978,29.442978,230496134
2020-12-15,15332817.527197411,108243792.59302488,232347894.23503453,67295429.68696111,18279488,1682885969,7722.240831294096,52376.0812515234,116637.60721063054,4.927067613789701,33.417825124777025,74.41899179167616,4913.89196416,27939.64902336,45797.4292352,1630.3799267672,5420.9122833428,14636.5641381837,29.436684,29.746307,29.134399,29.191568,29.191568,233119953
2020-12-16,15516772.235871607,109488836.82630365,235125912.27707627,67891511.59956776,18033312,1700972301,7664.827938517584,51876.80093873528,115750.83571709448,4.838436420458812,32.74732388675301,73.06792321034825,4847.71493184,27563.37639264,45180.6598848,1647.9019652088,5479.1719759812,14793.8663934873,29.192579,29.414185,28.048153,28.56122,28.56122,289096533
2020-12-17,15701964.1147102,110741689.69471297,237922512.84980643,68487593.51217437,18130976,1718965254,7716.376957546336,52202.160507760535,116525.1082838474,4.819990776304181,32.60778128581275,72.78674308241476,4873.96896832,27712.65288672,45425.3472704,1665.3335380752,5537.1308761848,14950.3565036142,28.559456,29.432255,28.407888,28.563356,28.563356,346224103
2020-12-18,15885742.39309702,111982288.60132256,240697286.42957553,69083675.424781,17880064,1737064266,7657.476265149344,51691.579352079134,115615.64907552388,4.733361161767267,31.95242213274693,71.46618599619326,4806.51880448,27329.14142208,44796.7123456,1682.8678609008,5595.4314136392,15107.7690406818,28.561884,28.821077,28.437517,28.489697,28.489697,190473377
2020-12-19,16037066.996678617,112975996.40718848,242977096.5295204,69679757.33738762,13559616,1753011736,6305.228216689024,41404.460244291426,94992.1506329717,3.8620319003522856,25.36075472368712,58.183891751384024,3645.09597312,20725.46626752,33972.2619264,1698.3177698368,5646.8014040032,15246.4689715128,28.494188,28.848909,28.161554,28.299299,28.299299,212143039
2020-12-20,16221720.91972202,114220569.2905537,245764745.40644932,70275839.24999425,17884256,1767816508,7693.961470427072,51857.16170710667,116152.1198100368,4.673181965241659,31.497162260265345,70.54883152290117,4807.64569792,27335.54876832,44807.2149824,1712.6606329504,5694.4905355696,15375.2305150284,28.292261,28.455423,27.98838,28.348827,28.348827,199569773
2020-12-21,16403010.734234829,115438114.41316886,248500830.88095668,70871921.16260087,17376384,1786123540,7553.78891826976,50731.00619525896,114003.64234442107,4.5410179696830815,30.497332298443727,68.53416134560452,4671.11954688,26559.28165248,43534.7924736,1730.396485552,5753.461147048,15534.452264442,28.339272,28.352324,25.082457,25.221773,25.221773,303816853
2020-12-22,16588399.507679345,116685130.05733888,251299125.6530168,71468003.0752075,17850464,1803976702,7724.580146425568,51958.94348622297,116595.69861649588,4.597733865887352,30.926392059363728,69.39872225857081,4798.56173248,27283.89871008,44722.5525056,1747.6926288976,5810.9697524824,15689.7265703046,25.208612,25.42395,24.461023,24.674934,24.674934,346795531
2020-12-23,16772552.706820993,117921304.51854792,254078319.0052707,72064084.98781413,17625696,1821310090,7673.09728041616,51507.22805443396,115799.805078023,4.523625886025529,30.365759957082265,68.26904139279264,4738.13959872,26940.34756512,44159.4187584,1764.485215192,5866.804061908,15840.480245757,24.671947,24.979376,21.515953,22.332573,22.332573,242924534
2020-12-24,16958166.60738806,119166987.41087157,256879503.92163408,72660166.90042076,17753088,1839201515,7733.96018179256,51903.41238670047,116716.12084240632,4.5151531491323915,30.3016631040128,68.13988541300749,4772.38511616,27135.06241536,44478.5866752,1781.818427732,5924.435920118,15996.0873364095,22.31638,24.331837,22.117668,23.753868,23.753868,248621985
2020-12-25,17148777.68464093,120448906.84191976,259756585.21606845,73256248.81302738,18343936,1857392642,7942.177463165728,53413.26678703873,119878.47267975652,4.591300688393305,30.87772461721294,69.30065673938206,4931.21687552,28038.15585792,45958.8972544,1799.4419915696,5983.0331784104,16154.3010252666,23.701166,24.454582,23.215836,24.356476,24.356476,269726372
